sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S01;70;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,3799;-10;Contested;2,8600;Tip;Tip;29;19;22;4;15;40;11
S01;71;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;24,6599;-11;FSM;6,9800;Blade;Tip;30;19;22;5;15;40;11
S01;72;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;11,5601;-12;ML;1,4801;Tip;Blade;31;19;22;5;16;40;11
S01;73;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,1200;-11;None;;;;31;20;22;5;16;40;12
S01;74;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,1801;-12;Contested;3,9800;Tip;Tip;32;20;22;5;16;41;12
S01;75;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,9800;-11;None;;;;32;21;22;5;16;41;13
S01;76;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-11;Contested;2,6600;Tip;Tip;32;21;23;5;16;42;13
S01;77;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7400;-10;None;;;;32;22;23;5;16;42;14
S01;78;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,8401;-11;FSM;1,5400;Blade;Tip;33;22;23;6;16;42;14
S01;79;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0012;-11;Contested;1,5199;Tip;Tip;33;22;24;6;16;43;14
S01;80;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-11;Contested;3,0199;Tip;Tip;33;22;25;6;16;44;14
S01;81;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,0599;-10;Contested;1,3600;Tip;Tip;33;23;25;6;16;45;14
S01;82;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;7,1400;-11;Contested;1,4200;Tip;Tip;34;23;25;6;16;46;14
S01;83;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;1,0801;-12;None;;;;35;23;25;6;16;46;15
S01;84;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,6599;-13;Contested;3,2999;Tip;Tip;36;23;25;6;16;47;15
S01;85;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-13;Contested;1,4399;Tip;Tip;36;23;26;6;16;48;15
S01;86;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,4199;-14;Contested;1,4399;Tip;Tip;37;23;26;6;16;49;15
S01;87;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;14,5200;-15;Contested;7,1400;Tip;Tip;38;23;26;6;16;50;15
S01;88;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;21,6000;-16;ML;5,7800;Tip;Blade;39;23;26;6;17;50;15
S01;89;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,2400;-15;Contested;1,3999;Tip;Tip;39;24;26;6;17;51;15
S01;90;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-15;FSM;1,6799;Blade;Tip;39;24;27;7;17;51;15
S01;91;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-15;Contested;3,1000;Tip;Tip;39;24;28;7;17;52;15
S01;92;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,1799;-14;Contested;1,4000;Tip;Tip;39;25;28;7;17;53;15
S01;93;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,2600;-13;Contested;1,5000;Tip;Tip;39;26;28;7;17;54;15
S01;94;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-13;Contested;1,4000;Tip;Tip;39;26;29;7;17;55;15
S01;95;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,0601;-12;ML;4,1400;Tip;Blade;39;27;29;7;18;55;15
S01;96;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;19,8400;-13;Contested;3,0400;Tip;Tip;40;27;29;7;18;56;15
S01;97;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;1,4401;-14;None;;;;41;27;29;7;18;56;16
S01;98;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,0800;-15;Contested;5,0601;Tip;Tip;42;27;29;7;18;57;16
S01;99;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;5,9601;-16;Contested;1,4000;Tip;Tip;43;27;29;7;18;58;16
S01;100;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-16;Contested;1,4600;Tip;Tip;43;27;30;7;18;59;16
