sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
38;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5600;None;;;;23;12;3;1;4;14;19
39;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3000;None;;;;24;12;3;1;4;14;20
40;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,4400;Contested;4,0200;Blade;Blade;25;12;3;1;4;15;20
41;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,5400;Contested;1,3800;Tip;Tip;26;12;3;1;4;16;20
42;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0012;ML;14,6600;Tip;Blade;26;12;4;1;5;16;20
43;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,2600;Contested;3,8000;Tip;Tip;27;12;4;1;5;17;20
44;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;3,5000;None;;;;28;12;4;1;5;17;21
45;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5400;None;;;;29;12;4;1;5;17;22
46;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,9800;Contested;1,4400;Tip;Tip;29;13;4;1;5;18;22
47;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,8000;Contested;1,3400;Tip;Tip;30;13;4;1;5;19;22
48;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2200;None;;;;31;13;4;1;5;19;23
49;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,1600;None;;;;32;13;4;1;5;19;24
50;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4000;None;;;;33;13;4;1;5;19;25
51;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,8600;Contested;1,3800;Tip;Tip;33;14;4;1;5;20;25
52;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,3600;FSM;1,6600;Blade;Tip;34;14;4;2;5;20;25
53;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,4800;Contested;1,4400;Tip;Tip;35;14;4;2;5;21;25
54;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,6600;None;;;;35;15;4;2;5;21;26
55;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,5400;ML;1,5400;Tip;Blade;35;16;4;2;6;21;26
56;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,8000;ML;7,5000;Tip;Blade;36;16;4;2;7;21;26
57;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;24,1400;ML;4,8600;Tip;Blade;37;16;4;2;8;21;26
58;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,5000;None;;;;38;16;4;2;8;21;27
59;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,3800;None;;;;38;17;4;2;8;21;28
60;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2600;None;;;;39;17;4;2;8;21;29
61;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,5800;Contested;4,4200;Tip;Tip;39;18;4;2;8;22;29
62;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;27,7400;Contested;1,3400;Tip;Tip;40;18;4;2;8;23;29
63;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,4400;Contested;1,3600;Tip;Tip;40;19;4;2;8;24;29
64;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,9800;Contested;3,1200;Tip;Tip;41;19;4;2;8;25;29
65;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,3400;Contested;1,4200;Tip;Tip;41;20;4;2;8;26;29
66;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,9800;Contested;1,4200;Tip;Tip;42;20;4;2;8;27;29
67;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,7000;Contested;1,5200;Tip;Tip;42;21;4;2;8;28;29
68;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;11,1400;Contested;1,4600;Tip;Tip;42;22;4;2;8;29;29
69;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3800;None;;;;43;22;4;2;8;29;30
70;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,0400;None;;;;43;23;4;2;8;29;31
71;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,8600;Contested;1,3600;Tip;Tip;44;23;4;2;8;30;31
72;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;3,7800;None;;;;44;24;4;2;8;30;32
73;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4400;None;;;;45;24;4;2;8;30;33
74;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3800;None;;;;46;24;4;2;8;30;34
75;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;21,6200;ML;1,5800;Tip;Blade;46;25;4;2;9;30;34
76;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,2400;Contested;1,3400;Tip;Tip;47;25;4;2;9;31;34
77;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3000;None;;;;48;25;4;2;9;31;35
78;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,1200;ML;3,1400;Tip;Blade;49;25;4;2;10;31;35
79;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,7800;Contested;1,3400;Tip;Tip;49;26;4;2;10;32;35
80;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3200;None;;;;50;26;4;2;10;32;36
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,9800;Contested;2,6600;Tip;Tip;51;26;4;2;10;33;36
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,1000;ML;1,4200;Tip;Blade;52;26;4;2;11;33;36
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;25,5200;Contested;3,3800;Tip;Tip;53;26;4;2;11;34;36
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;3,8200;None;;;;53;27;4;2;11;34;37
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6000;None;;;;53;28;4;2;11;34;38
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,8400;Contested;1,3400;Tip;Tip;54;28;4;2;11;35;38
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,2000;Contested;1,5400;Tip;Tip;55;28;4;2;11;36;38
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,8600;Contested;1,4800;Tip;Tip;55;29;4;2;11;37;38
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,5800;ML;2,9400;Tip;Blade;56;29;4;2;12;37;38
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,5600;Contested;1,3600;Tip;Tip;57;29;4;2;12;38;38
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0004;ML;5,5600;Tip;Blade;57;29;5;2;13;38;38
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6200;Contested;1,4400;Tip;Tip;57;30;5;2;13;39;38
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;27,4200;FSM;3,2800;Blade;Tip;58;30;5;3;13;39;38
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,3799;ML;1,1400;Tip;Blade;59;30;5;3;14;39;38
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5800;None;;;;60;30;5;3;14;39;39
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;21,2600;Contested;1,3400;Tip;Tip;61;30;5;3;14;40;39
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;21,8400;Contested;1,3400;Tip;Tip;62;30;5;3;14;41;39
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,1000;Contested;1,4800;Tip;Tip;62;31;5;3;14;42;39
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,2400;Contested;1,3400;Tip;Tip;62;32;5;3;14;43;39
100;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,7600;Contested;1,3800;Tip;Tip;63;32;5;3;14;44;39
