sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,2400;Contested;1,5000;Tip;Tip;52;24;5;3;15;27;36
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,6600;Contested;1,3400;Tip;Tip;53;24;5;3;15;28;36
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,3799;ML;3,9800;Tip;Blade;54;24;5;3;16;28;36
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,2000;Contested;1,3400;Tip;Tip;54;25;5;3;16;29;36
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,5600;Contested;1,3400;Tip;Tip;55;25;5;3;16;30;36
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;13,7400;Contested;1,3600;Tip;Tip;55;26;5;3;16;31;36
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,5200;Contested;1,5200;Tip;Tip;55;27;5;3;16;32;36
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,2400;Contested;1,3400;Tip;Tip;56;27;5;3;16;33;36
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,2401;FSM;2,9600;Blade;Tip;57;27;5;4;16;33;36
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,8600;Contested;2,6000;Tip;Tip;58;27;5;4;16;34;36
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0009;Contested;1,3400;Tip;Tip;58;27;6;4;16;35;36
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,1600;None;;;;58;28;6;4;16;35;37
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,7000;None;;;;58;29;6;4;16;35;38
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,7201;None;;;;59;29;6;4;16;35;39
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0026;Contested;1,3400;Tip;Tip;59;29;7;4;16;36;39
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,9199;Contested;1,3800;Tip;Tip;60;29;7;4;16;37;39
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,2000;Contested;3,8400;Tip;Tip;60;30;7;4;16;38;39
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,8199;None;;;;60;31;7;4;16;38;40
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,2000;FSM;1,5000;Blade;Tip;60;32;7;5;16;38;40
100;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,0000;FSM;1,6200;Blade;Tip;61;32;7;6;16;38;40
